date,8:00~9:00_x,9:00~10:00_x,10:00~11:00_x,11:00~12:00_x,12:00~13:00_x,13:00~14:00_x,14:00~15:00_x,15:00~16:00_x,16:00~17:00_x,17:00~18:00_x,18:00~19:00_x,19:00~20:00_x,20:00~21:00_x,21:00~22:00_x,8:00~9:00_y,9:00~10:00_y,10:00~11:00_y,11:00~12:00_y,12:00~13:00_y,13:00~14:00_y,14:00~15:00_y,15:00~16:00_y,16:00~17:00_y,17:00~18:00_y,18:00~19:00_y,19:00~20:00_y,20:00~21:00_y,21:00~22:00_y
2019/1/21(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/1/22(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2019/1/23(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2019/1/24(四),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2019/1/25(五),大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場,有場,有場,有場,有場,有場
2019/1/26(六),不開放,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,大型活動,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場
2019/1/27(日),不開放,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放
2019/1/28(一),校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/1/29(二),校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校內活動,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/1/30(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場,有場
2019/1/31(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/2/01(五),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2019/2/02(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整
2019/2/03(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/04(一),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/04(一),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/04(一),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/04(一),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/04(一),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/04(一),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/04(一),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/05(二),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/05(二),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/05(二),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/05(二),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/05(二),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/05(二),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/05(二),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/06(三),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/06(三),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/06(三),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/06(三),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/06(三),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/06(三),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/06(三),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/07(四),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/07(四),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/07(四),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/07(四),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/07(四),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/07(四),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/07(四),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/08(五),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/08(五),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/08(五),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/08(五),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/08(五),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/08(五),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/08(五),春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放,春節休館不開放
2019/2/09(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/09(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/09(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/09(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/09(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/09(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/09(六),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/10(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/10(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/10(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/10(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/10(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/10(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/10(日),不開放,有場,有場,有場,有場,有場,有場,有場,有場,有場,不開放,不開放,不開放,不開放,不開放,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,不開放,不開放,不開放,不開放
2019/2/11(一),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場,有場
2019/2/12(二),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/2/13(三),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場,有場
2019/2/14(四),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/2/15(五),校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,集會活動,集會活動,集會活動,集會活動,集會活動,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,校隊訓練,集會活動,集會活動,集會活動,集會活動,集會活動
2019/2/16(六),不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2019/2/17(日),不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,不開放,不開放,不開放,不開放,不開放,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,不開放,不開放,不開放,不開放
2019/2/18(一),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,校隊訓練,校隊訓練,校隊訓練,校隊訓練,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,有場,有場,有場,有場
2019/2/19(二),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,場地調整,校隊訓練,校隊訓練,校隊訓練,校隊訓練
2019/2/20(三),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
2019/2/21(四),有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,有場,場地調整,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動,集會活動
